metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_tls_handshaking,1734895305,1912.385800,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895305,0.698200,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895305,512.642700,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895305,31768.824800,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895305,0.000000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895305,77.000000,,,,,,,,,,,,,,,,
vus_max,1734895305,120.000000,,,,,,,,,,,,,,,,
http_reqs,1734895305,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895305,56155.758800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895305,3846.531800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895305,241.025500,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895305,3604.870100,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895305,0.636200,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895305,954.201200,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895305,55200.921400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895305,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
data_sent,1734895306,2001.000000,,,,,,,,,default,,,,,,,
data_received,1734895306,354945.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895306,35425.762800,,,,,,,,,default,,,,,,,
iterations,1734895306,1.000000,,,,,,,,,default,,,,,,,
vus,1734895306,78.000000,,,,,,,,,,,,,,,,
vus_max,1734895306,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895306,1412.000000,,,,,,,,,default,,,,,,,
data_received,1734895306,150118.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895306,61003.682100,,,,,,,,,default,,,,,,,
iterations,1734895306,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734895306,1.000000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895306,43844.501700,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895306,12172.313700,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895306,1170.538000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895306,11001.775700,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895306,0.000000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895306,266.298600,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895306,43578.203100,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895306,0.000000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895307,79.000000,,,,,,,,,,,,,,,,
vus_max,1734895307,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895307,1953.000000,,,,,,,,,default,,,,,,,
data_received,1734895307,354945.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895307,57018.858300,,,,,,,,,default,,,,,,,
iterations,1734895307,1.000000,,,,,,,,,default,,,,,,,
vus,1734895308,80.000000,,,,,,,,,,,,,,,,
vus_max,1734895308,120.000000,,,,,,,,,,,,,,,,
http_reqs,1734895308,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895308,58499.577000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895308,1501.075900,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895308,269.602400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895308,1230.601200,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895308,0.587400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895308,230.155100,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895308,58268.834500,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895308,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895309,81.000000,,,,,,,,,,,,,,,,
vus_max,1734895309,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895309,1268.000000,,,,,,,,,default,,,,,,,
data_received,1734895309,101459.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895309,61007.128700,,,,,,,,,default,,,,,,,
iterations,1734895309,1.000000,,,,,,,,,default,,,,,,,
vus,1734895310,82.000000,,,,,,,,,,,,,,,,
vus_max,1734895310,120.000000,,,,,,,,,,,,,,,,
http_reqs,1734895311,1.000000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895311,57299.650600,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895311,0.000000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895311,0.000000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895311,0.000000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895311,0.523100,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895311,1185.814000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895311,56113.313500,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895311,0.000000,,,,true,,GET,https://www.w3schools.com/js/js_functions.asp,HTTP/2.0,default,,200,,tls1.3,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895311,83.000000,,,,,,,,,,,,,,,,
vus_max,1734895311,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895312,1047.000000,,,,,,,,,default,,,,,,,
data_received,1734895312,349868.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895312,58300.906000,,,,,,,,,default,,,,,,,
iterations,1734895312,1.000000,,,,,,,,,default,,,,,,,
vus,1734895312,84.000000,,,,,,,,,,,,,,,,
vus_max,1734895312,120.000000,,,,,,,,,,,,,,,,
http_reqs,1734895312,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895312,58585.275100,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895312,1416.457200,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895312,239.758900,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895312,1176.102900,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895312,1.236100,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895312,260.622800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895312,58323.416200,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895312,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895313,85.000000,,,,,,,,,,,,,,,,
vus_max,1734895313,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895313,1700.000000,,,,,,,,,default,,,,,,,
data_received,1734895313,299560.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895313,61003.194700,,,,,,,,,default,,,,,,,
iterations,1734895313,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734895313,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895313,58216.350400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895313,1785.624400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895313,262.186000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895313,1522.265000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895313,1.173400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895313,234.540700,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895313,57980.636300,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895313,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895314,86.000000,,,,,,,,,,,,,,,,
vus_max,1734895314,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895314,1940.000000,,,,,,,,,default,,,,,,,
data_received,1734895314,331240.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895314,61004.316400,,,,,,,,,default,,,,,,,
iterations,1734895314,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734895315,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895315,60000.314300,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895315,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895315,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895315,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895315,0.211200,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895315,267.404800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895315,59732.698300,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895315,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895315,87.000000,,,,,,,,,,,,,,,,
vus_max,1734895315,120.000000,,,,,,,,,,,,,,,,
http_reqs,1734895315,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895315,58351.538100,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895315,1649.277700,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895315,208.301900,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895315,1440.975800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895315,0.553100,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895315,720.356600,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895315,57630.628400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895315,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
data_sent,1734895316,1008.000000,,,,,,,,,default,,,,,,,
data_received,1734895316,283680.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895316,61001.387500,,,,,,,,,default,,,,,,,
iterations,1734895316,1.000000,,,,,,,,,default,,,,,,,
vus,1734895316,88.000000,,,,,,,,,,,,,,,,
vus_max,1734895316,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895316,1364.000000,,,,,,,,,default,,,,,,,
data_received,1734895316,134417.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895316,61002.900700,,,,,,,,,default,,,,,,,
iterations,1734895316,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734895316,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895316,57137.175700,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895316,2864.390600,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895316,1162.516500,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895316,1701.242200,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895316,0.631900,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895316,2228.343700,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895316,54908.200100,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895316,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895317,89.000000,,,,,,,,,,,,,,,,
vus_max,1734895317,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895317,1748.000000,,,,,,,,,default,,,,,,,
data_received,1734895317,288466.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895317,61003.889100,,,,,,,,,default,,,,,,,
iterations,1734895317,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734895317,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895317,58518.216300,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895317,1482.912500,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895317,154.844800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895317,1327.333500,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895317,0.510300,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895317,1068.368900,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895317,57449.337100,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895317,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895318,90.000000,,,,,,,,,,,,,,,,
vus_max,1734895318,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895318,1687.000000,,,,,,,,,default,,,,,,,
data_received,1734895318,279857.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895318,61003.274700,,,,,,,,,default,,,,,,,
iterations,1734895318,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734895319,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895319,60000.842000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895319,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895319,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895319,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895319,0.573800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895319,266.389300,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895319,59733.878900,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895319,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
vus,1734895319,91.000000,,,,,,,,,,,,,,,,
vus_max,1734895319,120.000000,,,,,,,,,,,,,,,,
http_reqs,1734895319,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895319,60001.784500,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895319,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895319,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895319,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895319,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895319,1933.682700,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895319,58068.101800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895319,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_reqs,1734895320,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895320,58558.182900,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895320,1442.902200,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895320,236.059400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895320,1206.265400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895320,1.184400,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_waiting,1734895320,1219.898800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_receiving,1734895320,57337.099700,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_failed,1734895320,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
data_sent,1734895320,554.000000,,,,,,,,,default,,,,,,,
data_received,1734895320,133920.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895320,61003.335700,,,,,,,,,default,,,,,,,
iterations,1734895320,1.000000,,,,,,,,,default,,,,,,,
vus,1734895320,92.000000,,,,,,,,,,,,,,,,
vus_max,1734895320,120.000000,,,,,,,,,,,,,,,,
data_sent,1734895320,986.000000,,,,,,,,,default,,,,,,,
data_received,1734895320,332640.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895320,61003.451500,,,,,,,,,default,,,,,,,
iterations,1734895320,1.000000,,,,,,,,,default,,,,,,,
data_sent,1734895321,1892.000000,,,,,,,,,default,,,,,,,
data_received,1734895321,312520.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734895321,61002.469500,,,,,,,,,default,,,,,,,
iterations,1734895321,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734895321,1.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_duration,1734895321,58272.095800,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_blocked,1734895321,1728.294300,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_connecting,1734895321,1250.319700,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_tls_handshaking,1734895321,477.974600,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
http_req_sending,1734895321,0.000000,,request timeout,1050,false,,GET,https://www.w3schools.com/js/js_functions.asp,,default,,0,,,https://www.w3schools.com/js/js_functions.asp,,
